Image	Object ID	Object type	Name	Classification	Parent	ROI	Centroid X µm	Centroid Y µm	Nucleus: Area	Nucleus: Perimeter	Nucleus: Circularity	Nucleus: Max caliper	Nucleus: Min caliper	Nucleus: Eccentricity	Nucleus: Red mean	Nucleus: Red sum	Nucleus: Red std dev	Nucleus: Red max	Nucleus: Red min	Nucleus: Red range	Nucleus: Green mean	Nucleus: Green sum	Nucleus: Green std dev	Nucleus: Green max	Nucleus: Green min	Nucleus: Green range	Nucleus: Blue mean	Nucleus: Blue sum	Nucleus: Blue std dev	Nucleus: Blue max	Nucleus: Blue min	Nucleus: Blue range	Cell: Area	Cell: Perimeter	Cell: Circularity	Cell: Max caliper	Cell: Min caliper	Cell: Eccentricity	Cell: Red mean	Cell: Red std dev	Cell: Red max	Cell: Red min	Cell: Green mean	Cell: Green std dev	Cell: Green max	Cell: Green min	Cell: Blue mean	Cell: Blue std dev	Cell: Blue max	Cell: Blue min	Cytoplasm: Red mean	Cytoplasm: Red std dev	Cytoplasm: Red max	Cytoplasm: Red min	Cytoplasm: Green mean	Cytoplasm: Green std dev	Cytoplasm: Green max	Cytoplasm: Green min	Cytoplasm: Blue mean	Cytoplasm: Blue std dev	Cytoplasm: Blue max	Cytoplasm: Blue min	Nucleus/Cell area ratio
CMU-2.svs	d0feddb7-c76c-4bbc-be3f-6b88464cd19f	Cell			Annotation (ROI)	Polygon	8506.6	7654.6	15.25	24.6793	0.3146	11.4888	2.018	0.9886	232.9538	15142	16.8499	255	169	86	192.4769	12511	33.7394	244	97	147	210.6461	13692	21.1988	251	153	98	47.5	31.2063	0.6129	13.1204	4.923	0.9381	206.1888	27.335	255	143	144.1225	44.6315	244	78	178.9184	30.7365	251	124	192.9084	21.0977	237	143	120.1298	26.0459	186	78	163.1756	21.0426	225	124	0.3071
CMU-2.svs	6e680bca-b715-4032-9f1f-46bd920a4e20	Cell			Annotation (ROI)	Polygon	8776.8	7656	72.25	48.4444	0.3869	21.08	6.0356	0.968	236.969	68721	13.5464	255	179	76	215.4138	62470	27.6777	252	132	120	225.4034	65367	18.5569	254	170	84	266.25	72.8176	0.631	30.7788	13.6084	0.9235	187.6841	45.782	255	64	138.5308	57.9216	252	38	171.9579	41.3856	254	90	169.3603	39.5948	250	64	109.9462	36.0698	221	38	152.0872	27.639	228	90	0.2704
CMU-2.svs	99178460-8ffd-457a-9284-869920ec6b57	Cell			Annotation (ROI)	Polygon	8606.5	7650.2	11	12.3371	0.9082	4.5352	3.4676	0.5941	215.2857	10549	21.4136	254	159	95	174.7551	8563	34.7584	251	79	172	199.0816	9755	22.2438	240	135	105	58.5	28.5792	0.9	10.523	8.047	0.5971	158.678	53.6093	254	23	102.9534	59.4586	251	25	141.2415	50.1615	254	53	143.8449	49.4708	254	23	84.139	49.4049	248	25	126.0856	44.035	254	53	0.181
CMU-2.svs	b1960a66-4059-46d8-9ee6-8116f46e6419	Cell			Annotation (ROI)	Polygon	8573.8	7652.4	23.75	19.6735	0.7711	7.1657	4.7321	0.745	226.1717	22391	13.7685	250	190	60	191.8788	18996	26.4356	243	139	104	210.9697	20886	17.5972	249	174	75	79.25	34.8881	0.8182	12.9361	9.0275	0.7189	187.7174	39.8416	250	75	138.2547	45.0775	243	52	173.8416	31.9003	249	98	170.6457	35.4874	228	75	114.4484	27.8929	188	52	157.3587	21.1446	213	98	0.2907
CMU-2.svs	4e38b806-26ed-4540-ae4c-9942324d07ab	Cell			Annotation (ROI)	Polygon	8634.3	7650.8	11.75	17.3697	0.4894	6.306	3.5245	0.9011	230.3704	12440	22.9325	255	165	90	199.7963	10789	32.1649	255	130	125	216.1852	11674	23.302	255	161	94	54.25	34.1125	0.5858	12.7543	6.3986	0.9041	179.9818	57.2208	255	27	140.4182	64.1328	255	23	174.2591	45.7444	255	75	163.5904	55.4581	255	27	121.1024	59.9795	255	23	160.6205	42.9017	251	75	0.2198
CMU-2.svs	ccd0f4d8-ab2b-4926-8956-7fd89d208a99	Cell		Stroma	Annotation (ROI)	Polygon	8497.4	7654.9	39	29.9782	0.5453	13.5578	3.7712	0.9586	240.9379	38791	10.7481	255	206	49	221.3044	35630	27.5935	255	131	124	230.5466	37118	18.3064	255	173	82	124.75	42.9194	0.851	16.1177	9.9667	0.7186	195.5833	39.3176	255	73	148.4861	57.4719	255	43	179.8988	40.2504	255	95	174.2945	28.225	242	73	114.3061	28.8764	228	43	156.1254	21.2499	228	95	0.304
CMU-2.svs	1e29847a-070a-40ac-9062-b9625dc2f257	Cell			Annotation (ROI)	Polygon	8590.7	7652.1	16.25	18.6315	0.5883	7.4298	3.4	0.9014	232.0896	15550	14.8648	253	185	68	211.7015	14184	30.1351	252	152	100	221.7612	14858	19.5309	253	176	77	58.5	32.7847	0.6839	12.6617	7.2765	0.8584	200.0633	43.0161	253	56	165.5907	53.201	252	23	190.8312	37.609	253	80	187.4412	43.9406	251	56	147.4176	49.2203	247	23	178.6412	36.0205	244	80	0.2775
CMU-2.svs	21c7c2a2-d96d-4461-b80b-a74f63fecf70	Cell			Annotation (ROI)	Polygon	8692.4	7654.8	22.75	21.0486	0.6453	8.6357	3.6201	0.923	236.5104	22705	18.1479	255	170	85	209.75	20136	35.1544	254	127	127	222.2083	21332	23.7407	254	166	88	65.75	32.2397	0.7949	12.4707	7.9232	0.7689	182.8513	60.9294	255	19	128.7361	70.3437	254	2	161.9591	54.1608	254	40	153.0751	55.7107	242	19	83.7803	36.4895	186	2	128.526	33.3021	201	40	0.3372
CMU-2.svs	1aae9023-187a-4426-9342-5a2c79a6beb1	Cell			Annotation (ROI)	Polygon	8803.4	7655.6	74	52.438	0.3382	23.5569	5.3709	0.9813	236.16	70848	17.578	255	163	92	224.3067	67292	25.4423	254	139	115	230.5133	69154	16.9039	254	181	73	353.25	76.2696	0.7631	28.8863	15.1989	0.8709	171.2813	56.8821	255	9	132.8276	60.8625	254	6	167.3413	44.7784	254	48	153.8251	50.8472	252	9	108.2143	40.8422	237	6	150.3444	33.2346	238	48	0.2069
CMU-2.svs	f65a5bf7-770d-48ac-8f4e-b14eb31b3db2	Cell			Annotation (ROI)	Polygon	8453.5	7652.8	26.25	24.107	0.5676	9.4927	5.1343	0.8767	229.3684	26148	18.3613	255	161	94	209.7193	23908	27.6657	249	120	129	223.2544	25451	19.6621	255	155	100	91.5	35.9326	0.8905	12.2241	10.3491	0.2366	155.7886	68.2687	255	12	122.1816	69.7428	249	8	158.5637	53.582	255	60	122.8941	55.5535	230	12	83.0471	41.5916	185	8	129.6431	35.6324	210	60	0.3003
CMU-2.svs	7e909525-e908-40aa-9769-e0c6b9d36e0d	Cell			Annotation (ROI)	Polygon	8516.2	7653.9	13.5	13.9808	0.8679	5.2092	3.4379	0.6906	223.6724	12973	15.5748	253	182	71	189.3276	10981	24.4249	238	117	121	211.5345	12269	16.0375	242	176	66	82.25	34.8309	0.852	11.9237	9.6408	0.5691	171.3153	46.734	253	53	126.2222	48.8354	250	41	165.5135	35.7114	242	94	160.2727	43.5117	253	53	112.9127	41.7716	250	41	155.8073	30.8039	242	94	0.1618
CMU-2.svs	433911c6-8430-4f82-8f56-a43225b9beee	Cell			Annotation (ROI)	Polygon	8601.8	7658.4	82.25	44.685	0.5176	16.2443	9.8205	0.8825	222.0359	74160	14.3455	255	179	76	186.9012	62425	27.5295	250	135	115	207.1437	69186	18.1764	249	170	79	217.5	62.4848	0.7	21.2439	16.1226	0.6198	167.8284	58.5946	255	30	127.2128	59.2384	250	14	163.3547	44.6914	249	68	134.3	49.8658	235	30	90.2944	40.5254	208	14	136.2704	33.2831	225	68	0.3774
CMU-2.svs	4d53bb6a-8243-4ed7-aa61-ccd8d5c75414	Cell			Annotation (ROI)	Polygon	8564.7	7658.3	24.5	21.9302	0.6402	8.8368	4.1903	0.9003	228.4706	23304	16.1483	255	185	70	206.598	21073	25.9631	246	138	108	220.2549	22466	17.6969	253	174	79	80.5	36.4912	0.7597	13.8251	9.3027	0.7434	188.3364	45.2887	255	37	148.5933	53.768	246	16	179.6667	39.1252	253	75	170.1422	42.4438	246	37	122.2978	40.9497	224	16	161.2667	31.5657	233	75	0.2897
CMU-2.svs	03a8395c-c099-4cf4-a7d2-d28ad5217271	Cell			Annotation (ROI)	Polygon	8683.5	7653.9	9	12.823	0.6878	4.1795	3.4907	0.3685	222.0244	9103	22.4349	250	162	88	151.9268	6229	31.886	220	80	140	181.3415	7435	24.6887	231	126	105	49.5	27.0024	0.8531	9.7787	7.0842	0.7081	187.9852	49.2483	254	29	122.3713	46.0699	247	22	162.6535	34.0003	253	75	179.3168	50.4832	254	29	114.8447	46.1658	247	22	157.8944	34.4613	253	75	0.184
CMU-2.svs	55df7577-b3e0-4f5d-b767-ba88ac808baf	Cell			Annotation (ROI)	Polygon	8638.8	7655.4	17.5	19.0522	0.6058	8.2941	2.9901	0.9363	227.7867	17084	22.7723	255	144	111	196.9067	14768	33.5088	253	124	129	212.68	15951	23.0781	255	159	96	66.75	32.7898	0.7802	13.2316	6.7843	0.8521	171.059	59.8944	255	21	125.3395	59.869	253	7	162.3247	43.9426	255	72	149.352	55.308	247	21	97.9541	42.5794	215	7	143.0561	33.5124	211	72	0.2664
CMU-2.svs	f31328ea-ad73-4492-8ff3-1d4467be114d	Cell			Annotation (ROI)	Polygon	8734.2	7656.8	26	24.1901	0.5583	9.7222	4.0171	0.9355	218.1415	23123	22.895	253	166	87	190.9906	20245	32.1782	246	114	132	209.1509	22170	22.7122	242	153	89	174	50.2653	0.8654	18.5866	13.8392	0.6735	149.9256	46.8996	253	21	108.6552	44.8744	246	17	151.3333	32.934	242	69	137.7319	38.9653	223	21	93.9376	27.5648	164	17	140.9983	21.9504	205	69	0.1468
CMU-2.svs	d3ab10e6-8103-47d3-a7a0-d2f422edf21a	Cell			Annotation (ROI)	Polygon	8537.9	7657.9	10	13.1993	0.7213	5.4556	2.2159	0.9193	222.8837	9584	19.3048	255	188	67	201.2791	8655	28.8331	251	155	96	217.0233	9332	18.472	250	182	68	153	44.8559	0.9556	15.5104	12.1279	0.6111	184.3458	37.7074	255	67	136.261	45.9196	251	44	171.7879	35.4336	250	70	181.4386	37.163	253	67	131.3561	43.1628	251	44	168.3754	34.0432	242	70	0.0624
CMU-2.svs	a66de675-743a-46cc-abaf-f04699374d67	Cell			Annotation (ROI)	Polygon	8744	7658.1	19	18.8769	0.67	6.5612	4.7959	0.7458	219.0741	17745	20.3389	253	171	82	194.5802	15761	28.5113	246	135	111	212.0617	17177	18.8775	247	156	91	89.75	41.1552	0.6659	16.1008	6.7132	0.9236	157.9474	56.4403	253	37	117.2161	55.8497	246	27	156.9861	40.3908	247	87	140.2643	50.9227	245	37	94.8357	39.3873	230	27	141.0536	29.4528	233	87	0.2124
CMU-2.svs	91188da8-2b6c-4027-bf7d-6bc89fff62dc	Cell			Annotation (ROI)	Polygon	8424.1	7660.3	23	21.5738	0.621	8.4814	4.5732	0.8544	230.4592	22585	26.954	255	154	101	210.5816	20637	37.6662	254	121	133	222.5408	21809	24.1832	255	165	90	110.5	40.851	0.8321	15.2887	10.1352	0.6969	134.4831	70.7398	255	16	100.4449	71.8206	254	4	138.7393	56.3332	255	48	107.3775	53.5906	242	16	69.3401	42.608	199	4	115.072	36.8437	205	48	0.2148
CMU-2.svs	aaccda03-18c0-4f25-85f3-4586e08607c0	Cell			Annotation (ROI)	Polygon	8756.6	7658.4	15.25	16.3832	0.714	6.2778	3.6434	0.8091	218.4478	14636	17.2383	251	160	91	145.1194	9723	24.9712	196	88	108	178.209	11940	18.5051	225	148	77	91.25	38.1759	0.7868	13.2993	9.819	0.6684	200.794	22.0063	251	129	123.187	26.3346	198	62	162.748	19.0726	225	110	196.8775	21.0275	246	129	118.3212	24.0899	198	62	159.3179	17.4538	208	110	0.1811
CMU-2.svs	331fcf3f-2849-4047-887f-c03e378e8148	Cell			Annotation (ROI)	Polygon	8585.3	7658.8	32.75	29.152	0.4843	9.9942	6.3484	0.7856	222.0451	29532	20.4439	255	158	97	179.3158	23849	27.7427	243	113	130	202.1805	26890	19.0119	245	152	93	127	46.9635	0.7236	16.5719	12.4313	0.6504	156.9726	58.8434	255	40	112.9941	54.9142	243	21	152.818	42.9303	245	67	134.0767	50.1826	247	40	89.6587	41.3787	211	21	135.4497	34.7069	226	67	0.2522
CMU-2.svs	cdfd58f4-9166-4c47-8eaf-c837997fd02f	Cell			Annotation (ROI)	Polygon	8787.9	7659.2	14	15.0686	0.7748	5.1945	3.8216	0.705	222.4286	12456	21.738	253	168	85	192.2321	10765	31.2608	239	114	125	208.75	11690	18.8364	240	165	75	42.25	28.4835	0.6544	10.8835	6.2839	0.871	165.2299	61.9651	253	38	129.9885	60.7449	239	26	165.9483	44.1003	240	81	138.0847	56.0913	246	38	100.4492	47.5636	222	26	145.6356	37.6288	222	81	0.3176
CMU-2.svs	794dc624-d0a1-49fb-8f7c-7b16a99d97de	Cell		Stroma	Annotation (ROI)	Polygon	8511.5	7661.3	14.25	13.7785	0.9432	4.9953	3.5248	0.6874	210.4915	12419	35.3906	254	112	142	179.4915	10590	43.254	244	68	176	201.8983	11912	27.6416	247	133	114	85	34.038	0.9219	11.5449	10.2106	0.467	176.2778	44.7876	254	20	124.0234	45.9923	244	16	163.6316	32.7219	247	89	169.1449	43.2671	252	20	112.4594	37.3516	229	16	155.6537	27.701	238	89	0.1504
CMU-2.svs	71ccd93d-3c2e-4a70-84e8-f3cf80afe413	Cell			Annotation (ROI)	Polygon	8403.1	7659.8	16.25	15.1205	0.8932	5.7201	3.647	0.7629	226.8261	15651	16.928	254	183	71	184.3913	12723	28.5303	244	125	119	207.4783	14316	17.1581	240	168	72	67.75	35.0578	0.6927	13.7317	7.9145	0.836	154.7935	66.4915	254	2	106.808	60.389	244	1	147.2174	47.9578	240	34	130.7826	59.0772	243	2	80.9469	43.7205	199	1	127.1304	36.7609	216	34	0.2268
CMU-2.svs	4cb82d5b-ab02-4698-af9c-db5f848bfd22	Cell			Annotation (ROI)	Polygon	8574	7659.3	12.5	15.9527	0.6172	6.3409	2.773	0.9159	220.0962	11445	20.3386	253	157	96	183.0385	9518	22.7191	218	118	100	202.7115	10541	16.3075	226	157	69	48.25	26.7913	0.8447	10.9534	6.3395	0.8101	165.0918	61.6726	253	23	125.2347	56.0033	218	15	161.2092	45.0817	226	57	145.2292	59.5115	247	23	104.3611	49.3864	203	15	146.2222	42.7087	214	57	0.2609
CMU-2.svs	f611aed9-53b8-48b8-9d65-62b0087b267e	Cell			Annotation (ROI)	Polygon	8433.6	7660.4	17	18.5972	0.6177	8.0596	3	0.9351	232.8286	16298	22.1222	255	171	84	206.9286	14485	39.3875	255	116	139	220.6572	15446	28.2596	255	154	101	106	40.7422	0.8025	15.9786	9.2238	0.8106	152.5681	60.0187	255	14	110.0798	59.2251	255	3	151.777	44.4037	255	48	136.7865	51.9371	255	14	91.0365	41.0432	255	3	138.2331	32.9509	255	48	0.1547
CMU-2.svs	26efd0f4-e7f7-4544-8233-bef4c5a02523	Cell			Annotation (ROI)	Polygon	8681.4	7662.4	24.5	25.4305	0.4761	9.3669	4.6412	0.9104	223.1827	23211	17.9193	255	176	79	168.2308	17496	33.0464	247	101	146	195.625	20345	22.4919	246	153	93	108	42.0381	0.768	14.987	11.4032	0.5704	180.4587	45.0103	255	40	113.9702	42.4171	247	17	154.9885	32.0575	246	87	167.0753	42.5367	244	40	96.9729	28.4578	167	17	142.259	22.6227	207	87	0.2324
CMU-2.svs	c86451db-87af-4ad6-94c6-3879c1106c71	Cell			Annotation (ROI)	Polygon	8748.9	7661.3	9.5	15.0513	0.527	6.5815	1.6953	0.9652	225.8372	9711	17.3945	253	190	63	176.7907	7602	28.6261	227	118	109	202.3488	8701	21.5604	247	152	95	39	27.3152	0.6568	10.3619	6.6622	0.7951	194.6749	28.0544	253	127	129.7485	39.1804	227	57	167.908	28.9362	247	114	183.5083	22.0911	247	127	112.8917	26.7283	189	57	155.5667	19.8392	205	114	0.2324
CMU-2.svs	1279b99b-908c-4a4e-9236-c64ce646c3cd	Cell			Annotation (ROI)	Polygon	8446.6	7665.6	33.25	31.6294	0.4177	14.1946	3.9332	0.9726	227.875	30991	26.2061	255	152	103	208.2794	28326	39.7832	255	116	139	220.6985	30015	28.6543	255	149	106	169.75	52.1092	0.7856	20.5725	10.2375	0.8632	153.0323	65.5655	255	15	117.3182	64.785	255	3	156.0029	49.5753	255	41	134.3901	58.7835	253	15	94.6612	47.6804	244	3	139.8883	39.5348	244	41	0.1931
CMU-2.svs	3f6b0536-983d-4d7e-b101-131e480218f5	Cell			Annotation (ROI)	Polygon	8644	7659	11.75	12.7903	0.9026	4.5	3.502	0.6627	238.0784	12142	14.9664	255	208	47	210.6275	10742	32.2329	255	141	114	223.2941	11388	21.7571	255	176	79	41.5	27.1968	0.7051	10.823	5.5476	0.8875	185.7644	44.1618	255	62	136.977	56.6301	255	34	172.6494	39.5936	255	102	164.0732	32.4856	236	62	106.439	30.2325	185	34	151.6504	22.6318	206	102	0.2777
CMU-2.svs	83a1ff93-7544-43b5-8fb3-df7b2f23b481	Cell		Stroma	Annotation (ROI)	Polygon	8502	7666.1	32.25	30.2747	0.4422	12.8551	4.6005	0.9557	230.563	31126	20.0099	255	150	105	181.037	24440	37.6112	246	89	157	203.5037	27473	26.3013	252	150	102	109	41.0223	0.8139	15.3626	10.1678	0.7292	186.3682	52.8644	255	23	126.6977	51.9867	246	16	164.3273	39.1112	252	61	166.8066	51.0678	247	23	102.6459	37.2504	228	16	146.9869	30.3449	246	61	0.3008
CMU-2.svs	901c00d5-0b64-436b-9f0d-3ea185ef0a75	Cell			Annotation (ROI)	Polygon	8707.6	7661.4	13.75	15.8341	0.6892	6.6565	3.2933	0.8781	216.7966	12791	9.013	237	200	37	134.5593	7939	14.0765	160	102	58	171.7119	10131	12.6682	195	141	54	137.5	44.1835	0.8851	16.5648	10.3925	0.7793	203.7613	19.2455	254	142	116.2043	21.566	178	50	157.0271	16.6706	202	106	202.2045	19.5549	254	142	114.0121	21.2675	178	50	155.2733	16.2296	202	106	0.096
CMU-2.svs	c2dd6eb2-1be9-4941-a242-4c01c5bc1904	Cell			Annotation (ROI)	Polygon	8614.3	7661.7	18.25	19.7793	0.5862	8.0478	3.8626	0.9009	218.16	16362	16.7864	253	187	66	183.5067	13763	28.5829	246	133	113	204.6533	15349	20.0456	245	166	79	66	32.949	0.764	13.231	7.3847	0.8235	175.2717	57.0879	253	11	127.7924	52.4906	246	6	162.9887	41.6737	245	41	158.3421	58.5143	250	11	105.8	42.5528	191	6	146.5421	36.1629	204	41	0.2813
CMU-2.svs	2f5d1c0d-57a4-4705-b3bb-84c717692b95	Cell			Annotation (ROI)	Polygon	8667.9	7663.9	30	27.9021	0.4842	11.7949	4.3873	0.9425	231.123	28197	18.7989	255	169	86	205.2377	25039	32.533	255	137	118	219.0574	26725	22.6658	254	162	92	156.75	49.9663	0.789	18.7966	10.4732	0.8441	166.7014	57.579	255	40	122.8689	59.5685	255	20	160.0632	44.9202	254	72	151.3209	52.8656	255	40	103.2035	46.2131	241	20	145.9785	36.7058	242	72	0.1876
CMU-2.svs	20e90b45-37e9-4070-b375-2e3348871cbd	Cell			Annotation (ROI)	Polygon	8694.5	7663.7	45.25	41.0628	0.3372	14.2953	8.0454	0.8892	237.5376	44182	16.0537	255	172	83	211.8978	39413	35.7865	254	101	153	222.8441	41449	25.2127	254	140	114	129.5	52.8936	0.5817	17.9778	13.4798	0.5949	190.8874	56.388	255	7	133.8321	68.8209	254	0	166.2595	53.1028	254	31	165.216	54.1382	248	7	90.8728	37.8525	209	0	135.1213	35.8845	218	31	0.3478
CMU-2.svs	f6490bf9-f3df-4a86-b5e6-8602de2c36bc	Cell			Annotation (ROI)	Polygon	8782.8	7664.5	10.5	13.8985	0.6831	5.5287	3.0979	0.8177	232.9574	10949	15.6926	255	195	60	208.3617	9793	22.4193	250	159	91	217.9149	10242	16.5159	251	180	71	78.75	32.6881	0.9261	11.6713	9.502	0.5816	173.1361	50.2206	255	49	132.2184	51.5796	250	24	169.6076	36.7527	251	83	162.684	46.743	241	49	118.9145	42.9689	233	24	161.1673	32.5588	226	83	0.1322
CMU-2.svs	9d94ac57-2916-427b-b14b-d8cd7c571b9b	Cell			Annotation (ROI)	Polygon	8631.4	7662.6	32.75	31.6429	0.411	13.5272	3.6243	0.9707	228.1053	30338	17.9284	255	148	107	191.5564	25477	27.3367	253	120	133	211.0902	28075	17.2409	253	158	95	103.75	43.8613	0.6777	18.1174	8.2696	0.8937	172.9617	58.698	255	32	126.8134	58.8105	253	9	164.2727	43.4181	253	69	147.2281	53.1131	253	32	96.6	43.035	229	9	142.4246	33.5306	220	69	0.3167
CMU-2.svs	0ffc73d2-aea1-40dc-bb38-e72f79560712	Cell			Annotation (ROI)	Polygon	8649.8	7660	12.5	13.1691	0.9057	4.6808	3.3782	0.6448	234.2308	12180	13.1829	255	203	52	219.7692	11428	22.5846	254	172	82	228.4615	11880	15.6098	255	190	65	48	27.1443	0.8186	9.8194	6.3703	0.7066	178.1777	61.2416	255	40	141.1269	67.8882	254	15	172.0457	51.7349	255	57	158.0759	59.1765	249	40	112.9241	55.301	224	15	151.8138	44.6679	238	57	0.2326
CMU-2.svs	9b86f200-8291-40f7-afad-1e2cf7413890	Cell			Annotation (ROI)	Polygon	8656.9	7662.2	22.5	22.9668	0.536	8.9446	4.4198	0.8859	225.75	20769	28.5494	255	69	186	189.4456	17429	40.7939	247	47	200	208.0978	19145	26.953	255	127	128	89.5	36.836	0.8289	14.1478	9.3509	0.7556	194.0331	41.7218	255	37	136.2424	48.5942	247	5	171.7328	34.2728	255	73	183.2657	39.9999	251	37	118.1808	36.2383	229	5	159.3875	26.9528	218	73	0.2344
CMU-2.svs	01b956f9-ce7e-49b2-911e-208bef7b2e5b	Cell			Annotation (ROI)	Polygon	8486.8	7670.5	61.25	44.5719	0.3874	20.1515	4.4215	0.981	236.4274	58634	15.6561	255	169	86	220.875	54777	28.2011	253	122	131	229.9758	57034	19.0747	255	161	94	207.25	65.5892	0.6054	26.2346	10.633	0.9356	186.9349	53.4896	255	13	148.4403	62.099	253	1	178.8565	46.5113	255	42	165.8089	49.8567	247	13	117.5215	44.333	238	1	157.0361	36.593	251	42	0.292
CMU-2.svs	a6738a9b-1d51-4e9b-b101-c1664c3862e2	Cell			Annotation (ROI)	Polygon	8593.8	7668.6	29.25	27.2249	0.4959	11.7613	3.9373	0.959	224.2377	27357	16.3232	254	174	80	193.6475	23625	26.5193	242	115	127	211.9426	25857	19.7217	252	154	98	145.75	48.8488	0.7676	17.7702	10.6344	0.8349	178.5385	38.4558	254	56	131.7675	44.4798	242	38	169.6068	32.4623	252	90	166.4968	33.208	232	56	115.4622	32.2354	188	38	158.4514	25.1437	214	90	0.2016
CMU-2.svs	d879aa21-53bb-4a9f-9891-8c6e670b136d	Cell			Annotation (ROI)	Polygon	8571.6	7666.4	28.75	24.6878	0.5928	10.1822	4.3344	0.9271	213.7414	24794	18.4797	251	149	102	180.9914	20995	24.5128	229	92	137	203.9741	23661	15.9796	238	146	92	114.75	45.5547	0.6949	17.6515	11.4781	0.7473	167.9116	54.7183	251	38	129.0539	53.3185	229	19	164.9289	40.3265	238	79	152.6351	54.2737	245	38	111.7414	48.9053	218	19	151.9138	37.493	220	79	0.2395
CMU-2.svs	99798b77-de3c-418f-9c59-684c370471c5	Cell			Annotation (ROI)	Polygon	8407	7669.4	28	24.4185	0.5901	9.1247	5.0947	0.8035	213.087	24505	28.5898	255	121	134	166.0261	19093	40.4459	247	59	188	190.7826	21940	27.7848	241	116	125	147.75	46.3109	0.8657	17.7086	11.9412	0.7111	134.9646	60.0231	255	23	84.3406	53.7543	247	5	128.5497	43.5885	241	42	116.1695	49.5037	252	23	64.6883	34.6337	190	5	113.5774	31.8614	207	42	0.1886
CMU-2.svs	d6fffcad-5976-4710-b3fe-ff52aa2793b2	Cell			Annotation (ROI)	Polygon	8645.7	7669.2	63.25	43.8321	0.4137	16.7494	8.6836	0.8605	238.4039	60793	10.6515	255	204	51	218.6235	55749	24.0846	254	149	105	227.4823	58008	15.1272	255	184	71	135.5	53.8385	0.5874	21.4784	10.537	0.8779	209.0546	37.9968	255	69	171.1873	57.5235	254	39	195.5273	38.9144	255	94	183.6847	34.7138	255	69	130.183	45.1559	247	39	167.9051	31.2862	251	94	0.4617
CMU-2.svs	8804eb67-66a6-492f-bbb5-cd6b5adf41b9	Cell			Annotation (ROI)	Polygon	8616.3	7668.3	21.75	23.7715	0.4837	9.6489	3.2106	0.9468	217	20615	23.6017	254	152	102	175.3053	16654	32.3847	236	108	128	199.4105	18944	20.7971	243	151	92	129	47.8065	0.7093	18.6965	8.5595	0.906	173.9405	42.1257	254	29	119.4127	42.2398	236	13	159.1324	31.3794	243	79	164.338	39.2577	254	29	106.9484	33.1214	208	13	150.1502	25.7992	221	79	0.1726
CMU-2.svs	7e7b59d1-60ea-4ed1-bae0-a7aab9917e68	Cell			Annotation (ROI)	Polygon	8703.1	7669.6	17.75	19.6272	0.579	7.5157	3.5356	0.8683	214.137	15632	27.2	249	145	104	132	9636	27.56	185	56	129	169.0822	12343	20.6672	212	117	95	97.25	40.7075	0.7375	16.3867	8.7273	0.8756	195.5128	33.7126	251	43	113.676	29.2651	209	37	154.5281	23.5088	237	100	191.2508	33.6465	251	43	109.4828	28.0421	209	37	151.1975	22.8707	237	100	0.1776
CMU-2.svs	160ff37e-b652-4e19-9e95-a0a80efa0ac0	Cell			Annotation (ROI)	Polygon	8750.3	7669.4	10	13.6677	0.6727	5.4063	2.8357	0.8636	218.4419	9393	16.7621	252	179	73	163.7209	7040	30.3231	225	114	111	190.6977	8200	21.5678	231	157	74	113	40.1421	0.8812	14.0691	10.3143	0.6958	200.8497	17.0017	252	142	121.3791	23.4547	225	66	161.2963	17.7395	231	129	199.0312	15.9747	235	142	117.0024	17.5813	169	66	158.2572	14.1912	194	129	0.0886
CMU-2.svs	15548c10-d1b7-438e-b7c2-2eb3c1b5b670	Cell			Annotation (ROI)	Polygon	8454.3	7671.4	22.75	22.5571	0.5619	9.5623	4.0741	0.9179	225.3118	20954	25.4558	255	162	93	191.0753	17770	46.8089	254	94	160	212.3978	19753	31.3525	253	139	114	128.5	43.7028	0.8455	15.7138	11.0582	0.6939	161.7093	62.4033	255	14	116.7287	60.7809	254	10	157.2035	46.3318	253	62	147.7258	59.3599	251	14	100.383	50.4465	241	10	145.0686	39.8302	244	62	0.1741
CMU-2.svs	13781099-e65a-49c6-90dd-978a89656871	Cell			Annotation (ROI)	Polygon	8396.3	7668.2	15.5	17.6259	0.627	6.963	3.2259	0.9082	210.5075	14104	36.0182	255	97	158	167.8209	11244	42.7739	245	75	170	193.9403	12994	28.1537	241	131	110	116.25	40.5357	0.8891	14.5042	11.2461	0.5885	126.721	63.742	255	6	83.8069	55.7198	245	0	129.6459	42.9367	241	53	112.6516	56.1396	255	6	69.6992	44.0023	222	0	118.8496	34.7812	219	53	0.135
CMU-2.svs	1e453284-7ee1-4180-8843-83a703131272	Cell			Annotation (ROI)	Polygon	8431.9	7671.7	24.25	24.9014	0.4914	10.7418	3.7743	0.9493	210.0097	21631	31.2678	255	116	139	176.4854	18178	44.618	255	71	184	197.1165	20303	29.4193	253	121	132	147	47.3027	0.8256	17.8336	11.0563	0.8092	117.174	69.5356	255	10	84.647	62.1946	255	3	126.353	51.4981	253	36	97.6196	58.7296	243	10	65.3027	45.9711	194	3	111.4479	41.8496	207	36	0.1636
